Sample name	002-w000_S45	002-w046_S23	009-w046_S58	010-w000_p4_S10	012-w000_S56	013-w014_S69	018-w000_S12	029-w000_S67	029-w014_S78	029-w046_S2	035-w000_S24	039-w000_S80	041-w014_S1	042-w000_S16	044-w046_p4_S33	046-w014_S47	048-w046_S13	051-w000_p4_S44	054-w046_S35	073-w046_S34	080-w000_p4_S65	080-w046_p4_S21	083-w000_S27	083-w014_S38	092-w046_p4_S76	099-w014_S4	099-w046_S15	105-w000_S26	108-w000_S46	108-w046_S57	109-w000_S81	109-w046_S5	111-w000_S49	111-w014_S60	113-w000_S37	116-w000_S68	116-w014_S79	116-w046_S3	118-w000_S48	119-w000_S59	119-w046_S70	13-T106-T-DM-CH_S71	138-w014_S14	138-w046_S25	14-T106-T-DM-CII_S28	14-T106-T-DM-III_S17	14-T26-T-DM-CI_S6	14-T26-T-DM-II_S82	14-TM48-T-DM-CII_S50	14-TM48-T-DM-III_S39	145-w000_S36	15-T52-T-DM-CH_S41	16-T106-TTR-CII_p4_S32	16-T26-T-DM-CH_S61	16-TM48-T-DM-CH_S72	18-S0-TTR-CI_p4_S87	22-T106-T-DM-III_S83	22-T52-TTR-III_p4_S11	26-T26-T-DM-IH_S7	26-T52-TTR-CII_p4_S55	28-T26-T-DM-CII_S18	28-T26-T-DM-IIA_S29	28-T52-T-DM-CII_S40	30-S0-TTR-CH_p4_S66	31-S0-TTR-IH_p4_S43	31-T106-T-DM-CII_S9	500_p4H11_S88	500_p4H9_S86	C11-T-DM-CA_S30	C11-T-DM-SIG_S19	C13-T-DM-CA_S52	C14-T-DM-ILI_S63	C14-T-DM-SIG_S74	C15-T-DM-CA_S85	C16-T-DM-SIG_S20	C17-T-DM-CA_S31	C18-T-DM-CA_S64	C18-T-DM-ILI_S42	C18-T-DM-SIG_S53	C2-T-DM-CA_S51	C2-T-DM-SIG_S62	C20-T-DM-CA_S75	C3-TTR-CA_p4_S77	C6-TTR-CA_p4_S54	C7-T-DM-ILI_S84	C7-T-DM-SIG_S73	C9-T-DM-SIG_S8	C9-TTR-CA_p4_S22
Sulfurihydrogenibium	11	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	1	0	0	0	4	0	4	0	61	0	0	0	0	0	0	2	0	2	4	0	4	1	0	0	2	0	1	7	0	9	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Sulfurimonas	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	3	0	0	0	8	1	0	0	0	2	0	2	0	64	1	0	4	0	0	1	1	0	1	15	0	1	4	0	0	4	1	1	23	0	4	0	6	0	2	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0
Sulfurospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurovum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Symbiobacterium	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1	0	0	0	0	1	1	51	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Synechococcus	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	4	0	255	6	0	0	0	88	0	0	23	0	0	0	2	0	14	0	0	0	155	0	0	2	0	0	0	0	0	1	0	0	1	0	0	7	1	0	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	8	0
Synechocystis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophobacter	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophobotulus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	1	0	3	0	6	0	0	0	0	0	0	0	0	0	9	3	0	1	0	0	2	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	2	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophothermus	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	3	0	0	0	5	0	0	0	0	3	0	5	0	14	0	0	4	0	0	0	0	0	0	5	1	0	7	0	0	3	1	0	8	0	2	0	8	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0
Syntrophus	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Tannerella	16	0	0	0	4	0	0	0	0	4	0	0	14	0	0	3	0	0	2	1	2	0	0	0	272	9	1	0	0	36	0	60	0	46	0	0	32	4	0	0	0	5	1	10	11	292	2	0	0	38	0	11	199	0	42	0	466	33	70	2	0	0	0	1526	1	118	0	0	0	0	0	12	0	18	0	0	0	5	0	0	7	0	1	743	1	5	1	1
Taylorella	1	0	3	0	7	0	0	0	1	0	0	0	0	1	0	73	8	0	0	1	0	0	0	0	339	0	0	0	0	1	0	10	0	3	0	0	92	3	0	0	7	0	32	1	1	1	100	10	1	0	0	0	3	0	1	0	53	1	1	0	12	38	0	1	0	0	0	0	0	0	0	0	0	18	0	0	1	3	0	0	0	0	0	7	0	0	1	0
Tepidanaerobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	17	4	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Teredinibacter	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Terriglobus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tetragenococcus	1247	71	0	0	11	0	0	0	7	2	2	1	69	0	0	25	15	1	1	4	118	0	3	1	120	14	80	0	0	57	7	104	0	1102	1	3	22	0	0	19	21	0	19	122	14	36	130	9	7	152	13	21	225	6	50	0	265	13	87	149	3	3	1	6	62	3	0	0	0	2	3	2	2	211	5	120	3	168	110	7	109	1	3	13	12	1	2	0
Thalassolituus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thauera	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	1	5	0	0	8	0	0	1	0	0	1	4	1	1	6	0	0	48	0	0	2	0	1	0	10	2	1	0	0	0	0	16	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermacetogenium	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	2	0	0	0	0	2	0	4	0	14	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	3	0	3	0	2	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Thermaerobacter	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	0	2	0	0	0	1	3	0	8	0	0	0	0	0	0	0	0	1	6	0	4	0	0	1	2	0	0	3	0	3	0	8	0	1	0	0	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	1	4	2	0	0	0	0	2	0	0	0	0
Thermanaerovibrio	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermincola	0	0	0	0	2	0	0	0	0	0	5	0	4	0	1	2	1	2	0	0	4	0	0	0	17	0	2	0	1	2	0	19	0	93	0	0	8	1	0	0	3	0	3	44	3	0	10	1	0	7	2	0	13	0	12	0	34	3	1	1	1	4	0	3	4	0	0	0	0	0	0	2	0	5	0	2	3	2	0	1	0	0	1	7	2	0	0	0
Thermoanaerobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	16	0	1	0	3	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Thermoanaerobacterium	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	4	0	0	0	0	1	0	0	0	10	0	0	0	0	0	0	1	0	0	1	1	0	2	0	0	0	0	0	2	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Thermobacillus	1	0	0	0	0	9	0	0	2	0	2	0	17	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	2	0	148	0	7	0	0	1	1	0	4	20	0	0	2	0	0	0	0	0	0	2	0	1	0	1	0	5	15	3	0	0	0	0	65	0	0	0	0	0	0	0	1	3	0	5	0	1	3	3	0	0	0	0	52	0	1	0	0
Thermobaculum	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	2	3	0	0	0	5	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermobifida	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermobispora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	4	0	2	0	1	3	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermocrinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermodesulfatator	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	6	0	5	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	5	0	2	0	3	1	1	0	0	1	0	2	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Thermodesulfobacterium	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	6	0	3	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermodesulfobium	22	0	0	0	1	1	0	0	0	1	1	7	2	0	0	1	12	0	0	0	17	0	0	0	45	1	0	0	0	3	0	10	0	1352	1	0	7	3	0	0	2	2	2	24	3	5	4	1	2	2	1	0	22	1	16	0	14	1	163	0	0	3	0	0	13	0	0	0	0	0	2	51	0	5	1	0	0	1	0	1	0	0	0	2	1	0	1	3
Thermodesulfovibrio	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Thermomicrobium	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Thermomonospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermosediminibacter	15	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	11	0	0	0	0	3	0	11	0	132	0	0	0	0	0	0	1	0	0	10	1	5	0	2	0	5	1	2	15	0	6	0	2	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	1	3	0	0	0
Thermosipho	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermosynechococcus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermotoga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermovirga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thioalkalimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thioalkalivibrio	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiobacillus	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiocystis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thioflavicoccus	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiomicrospira	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	4	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	2	0	1	0	4	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Thiomonas	1	0	1	3	48	0	0	0	0	0	10	2	0	0	8	1	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	62	1	1	0	0	6	0	0	3	0	0	2	3	0	0	2	0	0	0	2	3	2	0	3	22	0	1	2	0	0	0	0	2	0	13	3	0	0	4	3	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0
Tistrella	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	4	0	1	0	5	0	0	2	0	0	0	0	0	1	3	0	1	1	0	0	0	0	0	12	0	1	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
Tolumonas	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Treponema	52	3	2	0	13	5	1	0	0	5	4	3	24	3	1	16	21	6	4	1	49	3	1	1	45	10	15	2	1	37	1	76	3	288	1	0	63	4	0	4	10	6	7	65	10	25	20	12	1	22	12	6	101	6	45	3	143	19	17	4	0	1	9	24	12	10	0	0	1	4	1	4	2	17	6	3	2	14	5	3	10	0	2	19	6	3	8	4
Trichodesmium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trichormus	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tropheryma	0	7	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	5	0	2	0	8	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	2	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	3	2	0	1	0	2	0	0	0	1	0	0	0	0	0	1
Truepera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tsukamurella	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	23
Turneriella	4	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	2	0	0	0	10	1	0	0	0	3	0	6	0	49	0	0	0	1	0	0	1	0	1	4	1	4	2	1	0	4	1	0	9	0	16	0	7	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	2	0	0	1	0
Ureaplasma	0	1	0	0	0	6	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	625	0	3	0	0	0	2	0	0	5	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	17	86	0	0	0	0	0	1	0	0	0	0	0	0	1	3	3	0	2	0	0	8	2	0	0	0	18	42	2	0	0	0
Variovorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	6	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0
Veillonella	10	343	0	0	599	0	1	0	85	1	82	131	90	0	1	9	4	0	0	2	1573	4	0	2	641	136	1	2	0	12	0	731	2	39626	18	1	879	1	0	28	143	4	256	2742	118	12	11040	2864	3	174	32	828	645	293	3387	23	86	512	266	192	3	3	2	8297	1884	1	0	0	0	1	15	241	3	214	1	2	0	956	1	0	1	0	293	4	2	152	3	1
Verminephrobacter	246	40	9	2	81	19	2	0	17	25	41	9	135	14	9	72	132	46	6	13	254	9	12	9	295	61	64	3	5	218	20	501	11	1980	5	13	471	44	2	27	104	18	44	529	57	147	142	66	27	116	48	69	722	18	287	13	1042	131	176	32	5	58	31	131	115	38	2	1	1	8	16	36	10	132	18	56	29	103	22	8	63	4	20	120	35	12	81	6
Vibrio	14	0	0	0	2	1	0	0	0	1	1	0	3	0	0	7	4	0	0	1	2	1	0	0	16	0	11	1	0	6	1	8	1	15	0	1	6	1	0	1	1	0	0	54	1	0	2	1	0	2	0	3	3	0	3	0	28	2	5	0	0	1	0	17	3	0	1	0	0	0	0	0	0	2	0	1	1	2	1	0	2	0	0	6	1	0	0	0
Weeksella	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Weissella	41	0	0	0	2	0	0	0	1	0	1	2	2	0	0	0	1	1	0	0	2	0	0	0	13	0	0	0	0	13	0	19	0	52	0	0	1	0	0	2	0	1	3	8	0	3	2	0	1	1	3	2	18	2	11	0	27	5	1	1	0	6	0	4	0	0	0	0	0	0	0	3	0	5	1	0	0	2	0	1	0	0	1	0	0	2	4	0
Wigglesworthia	7	0	0	0	1	0	0	0	1	0	0	0	0	0	0	5	4	1	0	1	4	0	0	0	6	0	4	0	0	5	0	5	0	18	0	0	7	1	0	0	1	0	2	12	0	2	2	1	0	1	0	1	8	0	2	0	8	0	3	0	2	1	0	7	3	0	0	0	0	0	0	1	1	2	0	0	0	1	0	0	0	0	0	3	0	0	0	0
Wolbachia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	3	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wolinella	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	14	0	0	0	2	0	0	0	0	2	0	3	0	43	0	0	2	0	0	0	0	0	0	6	0	3	2	0	0	2	0	0	6	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Xanthobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
